downloadTime,stationId,stationName,brand,company,address,city,province,lat,lng,fuel,fuelId,price,isSelf,insertDate,validityDate,serviceCount,serviceNames
2026-07-30T11:01:57.765590,54345,TAMOIL,Tamoil,BARTOLUCCIO FABIO DOMENICO,Viale Mario Gori 141 14 - 93015 NISCEMI (CL),NISCEMI,CL,37.1485194,14.3908418,Benzina,1,1.999,False,2026-07-27T07:08:14Z,2026-07-27T07:08:14Z,1,Bancomat
2026-07-30T11:01:57.765590,54345,TAMOIL,Tamoil,BARTOLUCCIO FABIO DOMENICO,Viale Mario Gori 141 14 - 93015 NISCEMI (CL),NISCEMI,CL,37.1485194,14.3908418,Benzina,1,1.999,True,2026-07-28T12:28:16Z,2026-07-28T12:28:16Z,1,Bancomat
2026-07-30T11:01:57.765590,54345,TAMOIL,Tamoil,BARTOLUCCIO FABIO DOMENICO,Viale Mario Gori 141 14 - 93015 NISCEMI (CL),NISCEMI,CL,37.1485194,14.3908418,Gasolio,2,2.029,False,2026-07-28T14:10:05Z,2026-07-28T14:10:05Z,1,Bancomat
2026-07-30T11:01:57.765590,54345,TAMOIL,Tamoil,BARTOLUCCIO FABIO DOMENICO,Viale Mario Gori 141 14 - 93015 NISCEMI (CL),NISCEMI,CL,37.1485194,14.3908418,Gasolio,2,2.029,True,2026-07-28T12:28:16Z,2026-07-28T12:28:16Z,1,Bancomat
2026-07-30T11:01:57.765590,62875,VALENZA PETROLI,PompeBianche,VALENZA PETROLI DI SORCE VINCENZO SOCIETA' IN ACCOMANDITA SEMPLICE,BOSCO S.N. - 93014 MUSSOMELI (CL),MUSSOMELI,CL,37.577150761603825,13.740592002868652,Benzina,1,1.999,False,2026-07-30T07:24:25Z,2026-07-30T07:22:00Z,0,
2026-07-30T11:01:57.765590,62875,VALENZA PETROLI,PompeBianche,VALENZA PETROLI DI SORCE VINCENZO SOCIETA' IN ACCOMANDITA SEMPLICE,BOSCO S.N. - 93014 MUSSOMELI (CL),MUSSOMELI,CL,37.577150761603825,13.740592002868652,Benzina,1,1.999,True,2026-07-30T07:24:25Z,2026-07-30T07:22:00Z,0,
2026-07-30T11:01:57.765590,62875,VALENZA PETROLI,PompeBianche,VALENZA PETROLI DI SORCE VINCENZO SOCIETA' IN ACCOMANDITA SEMPLICE,BOSCO S.N. - 93014 MUSSOMELI (CL),MUSSOMELI,CL,37.577150761603825,13.740592002868652,Gasolio,2,2.049,False,2026-07-30T07:24:25Z,2026-07-30T07:22:00Z,0,
2026-07-30T11:01:57.765590,62875,VALENZA PETROLI,PompeBianche,VALENZA PETROLI DI SORCE VINCENZO SOCIETA' IN ACCOMANDITA SEMPLICE,BOSCO S.N. - 93014 MUSSOMELI (CL),MUSSOMELI,CL,37.577150761603825,13.740592002868652,Gasolio,2,2.049,True,2026-07-30T07:24:25Z,2026-07-30T07:22:00Z,0,
2026-07-30T11:01:57.765590,21709,STAZIONE DI SERVIZIO ESSO,Esso,GIARDINA AUTOMOBILI DI RICCARDO GIARDINA & C. S.A.S.,PEPPE SORCE SN - 93014 MUSSOMELI (CL),MUSSOMELI,CL,37.58205127878793,13.750255331397057,Benzina,1,2.233,False,2026-07-30T05:32:10Z,2026-07-30T05:31:00Z,2,"Servizi per disabili, Bancomat"
2026-07-30T11:01:57.765590,21709,STAZIONE DI SERVIZIO ESSO,Esso,GIARDINA AUTOMOBILI DI RICCARDO GIARDINA & C. S.A.S.,PEPPE SORCE SN - 93014 MUSSOMELI (CL),MUSSOMELI,CL,37.58205127878793,13.750255331397057,Benzina,1,1.999,True,2026-07-30T05:32:10Z,2026-07-30T05:31:00Z,2,"Servizi per disabili, Bancomat"
2026-07-30T11:01:57.765590,21709,STAZIONE DI SERVIZIO ESSO,Esso,GIARDINA AUTOMOBILI DI RICCARDO GIARDINA & C. S.A.S.,PEPPE SORCE SN - 93014 MUSSOMELI (CL),MUSSOMELI,CL,37.58205127878793,13.750255331397057,Gasolio,2,2.333,False,2026-07-30T05:32:10Z,2026-07-30T05:31:00Z,2,"Servizi per disabili, Bancomat"
2026-07-30T11:01:57.765590,21709,STAZIONE DI SERVIZIO ESSO,Esso,GIARDINA AUTOMOBILI DI RICCARDO GIARDINA & C. S.A.S.,PEPPE SORCE SN - 93014 MUSSOMELI (CL),MUSSOMELI,CL,37.58205127878793,13.750255331397057,Gasolio,2,2.099,True,2026-07-30T05:32:10Z,2026-07-30T05:31:00Z,2,"Servizi per disabili, Bancomat"
2026-07-30T11:01:57.765590,21709,STAZIONE DI SERVIZIO ESSO,Esso,GIARDINA AUTOMOBILI DI RICCARDO GIARDINA & C. S.A.S.,PEPPE SORCE SN - 93014 MUSSOMELI (CL),MUSSOMELI,CL,37.58205127878793,13.750255331397057,Gasolio Premium,10,2.503,False,2026-07-30T05:32:10Z,2026-07-30T05:31:00Z,2,"Servizi per disabili, Bancomat"
2026-07-30T11:01:57.765590,21709,STAZIONE DI SERVIZIO ESSO,Esso,GIARDINA AUTOMOBILI DI RICCARDO GIARDINA & C. S.A.S.,PEPPE SORCE SN - 93014 MUSSOMELI (CL),MUSSOMELI,CL,37.58205127878793,13.750255331397057,Gasolio Premium,10,2.299,True,2026-07-30T05:32:10Z,2026-07-30T05:31:00Z,2,"Servizi per disabili, Bancomat"
